asset_id,asset_type,asset_name,category,manufacturer,installation_date,warranty_expiry,site_id,building_id,customer_id,industry,city,site_type,site_name
ASSET000136,AHU,HVAC Unit,Infrastructure,Daikin,2024-12-27,2029-12-26,SITE004,SITE004_BLDG01,CUST001,Healthcare,Visakhapatnam,Central Hospital,Visakhapatnam Central Hospital
ASSET000137,Ultrasound,Ultrasound Machine,Imaging,Samsung,2025-08-21,2030-08-20,SITE004,SITE004_BLDG01,CUST001,Healthcare,Visakhapatnam,Central Hospital,Visakhapatnam Central Hospital
ASSET000138,CT Scanner,CT Scanner,Medical Equipment,Siemens,2023-10-22,2028-10-20,SITE004,SITE004_BLDG02,CUST001,Healthcare,Visakhapatnam,Central Hospital,Visakhapatnam Central Hospital
ASSET000139,Infusion Pump,Infusion Pump,Therapy,Baxter,2021-01-14,2026-01-13,SITE004,SITE004_BLDG01,CUST001,Healthcare,Visakhapatnam,Central Hospital,Visakhapatnam Central Hospital
ASSET000140,Monitor,Patient Monitor,Monitoring,Mindray,2023-04-02,2028-03-31,SITE004,SITE004_BLDG03,CUST001,Healthcare,Visakhapatnam,Central Hospital,Visakhapatnam Central Hospital
ASSET000141,Ventilator,Ventilator,Life Support,Dräger,2024-02-06,2029-02-04,SITE004,SITE004_BLDG03,CUST001,Healthcare,Visakhapatnam,Central Hospital,Visakhapatnam Central Hospital
ASSET000142,ECG,ECG Machine,Diagnostic,BPL,2023-04-02,2028-03-31,SITE004,SITE004_BLDG03,CUST001,Healthcare,Visakhapatnam,Central Hospital,Visakhapatnam Central Hospital
ASSET000143,Ultrasound,Ultrasound Machine,Imaging,Samsung,2021-10-30,2026-10-29,SITE004,SITE004_BLDG01,CUST001,Healthcare,Visakhapatnam,Central Hospital,Visakhapatnam Central Hospital
ASSET000144,Infusion Pump,Infusion Pump,Therapy,Baxter,2019-03-21,2024-03-19,SITE004,SITE004_BLDG01,CUST001,Healthcare,Visakhapatnam,Central Hospital,Visakhapatnam Central Hospital
ASSET000145,ECG,ECG Machine,Diagnostic,BPL,2021-07-07,2026-07-06,SITE004,SITE004_BLDG01,CUST001,Healthcare,Visakhapatnam,Central Hospital,Visakhapatnam Central Hospital
ASSET000146,MRI,MRI Scanner,Medical Equipment,GE Healthcare,2019-05-08,2024-05-06,SITE004,SITE004_BLDG02,CUST001,Healthcare,Visakhapatnam,Central Hospital,Visakhapatnam Central Hospital
ASSET000147,Ventilator,Ventilator,Life Support,Dräger,2019-03-25,2024-03-23,SITE004,SITE004_BLDG02,CUST001,Healthcare,Visakhapatnam,Central Hospital,Visakhapatnam Central Hospital
ASSET000148,Ventilator,Ventilator,Life Support,Dräger,2020-06-01,2025-05-31,SITE004,SITE004_BLDG04,CUST001,Healthcare,Visakhapatnam,Central Hospital,Visakhapatnam Central Hospital
ASSET000149,CT Scanner,CT Scanner,Medical Equipment,Siemens,2025-04-29,2030-04-28,SITE004,SITE004_BLDG02,CUST001,Healthcare,Visakhapatnam,Central Hospital,Visakhapatnam Central Hospital
ASSET000150,Infusion Pump,Infusion Pump,Therapy,Baxter,2021-11-15,2026-11-14,SITE004,SITE004_BLDG03,CUST001,Healthcare,Visakhapatnam,Central Hospital,Visakhapatnam Central Hospital
ASSET000151,X-Ray,X-Ray Machine,Medical Equipment,Philips,2025-10-17,2030-10-16,SITE004,SITE004_BLDG01,CUST001,Healthcare,Visakhapatnam,Central Hospital,Visakhapatnam Central Hospital
ASSET000152,X-Ray,X-Ray Machine,Medical Equipment,Philips,2022-06-28,2027-06-27,SITE004,SITE004_BLDG01,CUST001,Healthcare,Visakhapatnam,Central Hospital,Visakhapatnam Central Hospital
ASSET000153,AHU,HVAC Unit,Infrastructure,Daikin,2019-04-16,2024-04-14,SITE004,SITE004_BLDG03,CUST001,Healthcare,Visakhapatnam,Central Hospital,Visakhapatnam Central Hospital
ASSET000154,AHU,HVAC Unit,Infrastructure,Daikin,2023-03-18,2028-03-16,SITE004,SITE004_BLDG04,CUST001,Healthcare,Visakhapatnam,Central Hospital,Visakhapatnam Central Hospital
ASSET000155,Ventilator,Ventilator,Life Support,Dräger,2019-11-08,2024-11-06,SITE004,SITE004_BLDG02,CUST001,Healthcare,Visakhapatnam,Central Hospital,Visakhapatnam Central Hospital
ASSET000156,CT Scanner,CT Scanner,Medical Equipment,Siemens,2022-05-20,2027-05-19,SITE004,SITE004_BLDG01,CUST001,Healthcare,Visakhapatnam,Central Hospital,Visakhapatnam Central Hospital
ASSET000157,AHU,HVAC Unit,Infrastructure,Daikin,2019-06-18,2024-06-16,SITE004,SITE004_BLDG03,CUST001,Healthcare,Visakhapatnam,Central Hospital,Visakhapatnam Central Hospital
ASSET000158,Defibrillator,Defibrillator,Emergency,ZOLL,2023-10-21,2028-10-19,SITE004,SITE004_BLDG03,CUST001,Healthcare,Visakhapatnam,Central Hospital,Visakhapatnam Central Hospital
ASSET000159,CT Scanner,CT Scanner,Medical Equipment,Siemens,2024-09-03,2029-09-02,SITE004,SITE004_BLDG03,CUST001,Healthcare,Visakhapatnam,Central Hospital,Visakhapatnam Central Hospital
ASSET000160,MRI,MRI Scanner,Medical Equipment,GE Healthcare,2023-09-17,2028-09-15,SITE004,SITE004_BLDG04,CUST001,Healthcare,Visakhapatnam,Central Hospital,Visakhapatnam Central Hospital
ASSET000161,CT Scanner,CT Scanner,Medical Equipment,Siemens,2023-11-11,2028-11-09,SITE004,SITE004_BLDG03,CUST001,Healthcare,Visakhapatnam,Central Hospital,Visakhapatnam Central Hospital
ASSET000162,Infusion Pump,Infusion Pump,Therapy,Baxter,2020-09-18,2025-09-17,SITE004,SITE004_BLDG04,CUST001,Healthcare,Visakhapatnam,Central Hospital,Visakhapatnam Central Hospital
ASSET000163,X-Ray,X-Ray Machine,Medical Equipment,Philips,2024-11-07,2029-11-06,SITE004,SITE004_BLDG03,CUST001,Healthcare,Visakhapatnam,Central Hospital,Visakhapatnam Central Hospital
ASSET000164,AHU,HVAC Unit,Infrastructure,Daikin,2025-01-13,2030-01-12,SITE004,SITE004_BLDG04,CUST001,Healthcare,Visakhapatnam,Central Hospital,Visakhapatnam Central Hospital
ASSET000165,Infusion Pump,Infusion Pump,Therapy,Baxter,2023-11-20,2028-11-18,SITE004,SITE004_BLDG03,CUST001,Healthcare,Visakhapatnam,Central Hospital,Visakhapatnam Central Hospital
ASSET000166,Ventilator,Ventilator,Life Support,Dräger,2019-12-21,2024-12-19,SITE005,SITE005_BLDG03,CUST001,Healthcare,Vijayawada,Multi-Speciality Hospital,Vijayawada Multi-Speciality Hospital
ASSET000167,Infusion Pump,Infusion Pump,Therapy,Baxter,2021-09-25,2026-09-24,SITE005,SITE005_BLDG04,CUST001,Healthcare,Vijayawada,Multi-Speciality Hospital,Vijayawada Multi-Speciality Hospital
ASSET000168,AHU,HVAC Unit,Infrastructure,Daikin,2025-11-04,2030-11-03,SITE005,SITE005_BLDG04,CUST001,Healthcare,Vijayawada,Multi-Speciality Hospital,Vijayawada Multi-Speciality Hospital
ASSET000169,ECG,ECG Machine,Diagnostic,BPL,2019-04-28,2024-04-26,SITE005,SITE005_BLDG04,CUST001,Healthcare,Vijayawada,Multi-Speciality Hospital,Vijayawada Multi-Speciality Hospital
ASSET000170,ECG,ECG Machine,Diagnostic,BPL,2021-01-14,2026-01-13,SITE005,SITE005_BLDG04,CUST001,Healthcare,Vijayawada,Multi-Speciality Hospital,Vijayawada Multi-Speciality Hospital
ASSET000171,Ventilator,Ventilator,Life Support,Dräger,2022-12-24,2027-12-23,SITE005,SITE005_BLDG03,CUST001,Healthcare,Vijayawada,Multi-Speciality Hospital,Vijayawada Multi-Speciality Hospital
ASSET000172,ECG,ECG Machine,Diagnostic,BPL,2022-02-19,2027-02-18,SITE005,SITE005_BLDG05,CUST001,Healthcare,Vijayawada,Multi-Speciality Hospital,Vijayawada Multi-Speciality Hospital
ASSET000173,Monitor,Patient Monitor,Monitoring,Mindray,2025-03-26,2030-03-25,SITE005,SITE005_BLDG01,CUST001,Healthcare,Vijayawada,Multi-Speciality Hospital,Vijayawada Multi-Speciality Hospital
ASSET000174,Defibrillator,Defibrillator,Emergency,ZOLL,2021-02-21,2026-02-20,SITE005,SITE005_BLDG01,CUST001,Healthcare,Vijayawada,Multi-Speciality Hospital,Vijayawada Multi-Speciality Hospital
ASSET000175,Ventilator,Ventilator,Life Support,Dräger,2023-07-23,2028-07-21,SITE005,SITE005_BLDG04,CUST001,Healthcare,Vijayawada,Multi-Speciality Hospital,Vijayawada Multi-Speciality Hospital
ASSET000176,Defibrillator,Defibrillator,Emergency,ZOLL,2021-09-11,2026-09-10,SITE005,SITE005_BLDG04,CUST001,Healthcare,Vijayawada,Multi-Speciality Hospital,Vijayawada Multi-Speciality Hospital
ASSET000177,Infusion Pump,Infusion Pump,Therapy,Baxter,2024-01-10,2029-01-08,SITE005,SITE005_BLDG01,CUST001,Healthcare,Vijayawada,Multi-Speciality Hospital,Vijayawada Multi-Speciality Hospital
ASSET000178,CT Scanner,CT Scanner,Medical Equipment,Siemens,2022-04-20,2027-04-19,SITE005,SITE005_BLDG02,CUST001,Healthcare,Vijayawada,Multi-Speciality Hospital,Vijayawada Multi-Speciality Hospital
ASSET000179,Ultrasound,Ultrasound Machine,Imaging,Samsung,2021-09-23,2026-09-22,SITE005,SITE005_BLDG03,CUST001,Healthcare,Vijayawada,Multi-Speciality Hospital,Vijayawada Multi-Speciality Hospital
ASSET000180,AHU,HVAC Unit,Infrastructure,Daikin,2023-02-20,2028-02-19,SITE005,SITE005_BLDG04,CUST001,Healthcare,Vijayawada,Multi-Speciality Hospital,Vijayawada Multi-Speciality Hospital
ASSET000181,Defibrillator,Defibrillator,Emergency,ZOLL,2024-12-14,2029-12-13,SITE005,SITE005_BLDG03,CUST001,Healthcare,Vijayawada,Multi-Speciality Hospital,Vijayawada Multi-Speciality Hospital
ASSET000182,Ultrasound,Ultrasound Machine,Imaging,Samsung,2025-03-04,2030-03-03,SITE005,SITE005_BLDG03,CUST001,Healthcare,Vijayawada,Multi-Speciality Hospital,Vijayawada Multi-Speciality Hospital
ASSET000183,ECG,ECG Machine,Diagnostic,BPL,2024-02-02,2029-01-31,SITE005,SITE005_BLDG03,CUST001,Healthcare,Vijayawada,Multi-Speciality Hospital,Vijayawada Multi-Speciality Hospital
ASSET000184,Monitor,Patient Monitor,Monitoring,Mindray,2021-10-26,2026-10-25,SITE005,SITE005_BLDG02,CUST001,Healthcare,Vijayawada,Multi-Speciality Hospital,Vijayawada Multi-Speciality Hospital
ASSET000185,CT Scanner,CT Scanner,Medical Equipment,Siemens,2021-02-27,2026-02-26,SITE005,SITE005_BLDG03,CUST001,Healthcare,Vijayawada,Multi-Speciality Hospital,Vijayawada Multi-Speciality Hospital
ASSET000186,CT Scanner,CT Scanner,Medical Equipment,Siemens,2025-01-03,2030-01-02,SITE005,SITE005_BLDG02,CUST001,Healthcare,Vijayawada,Multi-Speciality Hospital,Vijayawada Multi-Speciality Hospital
ASSET000187,Ventilator,Ventilator,Life Support,Dräger,2021-06-05,2026-06-04,SITE005,SITE005_BLDG04,CUST001,Healthcare,Vijayawada,Multi-Speciality Hospital,Vijayawada Multi-Speciality Hospital
ASSET000188,Monitor,Patient Monitor,Monitoring,Mindray,2025-08-11,2030-08-10,SITE005,SITE005_BLDG05,CUST001,Healthcare,Vijayawada,Multi-Speciality Hospital,Vijayawada Multi-Speciality Hospital
ASSET000189,AHU,HVAC Unit,Infrastructure,Daikin,2022-03-05,2027-03-04,SITE005,SITE005_BLDG01,CUST001,Healthcare,Vijayawada,Multi-Speciality Hospital,Vijayawada Multi-Speciality Hospital
ASSET000190,Ventilator,Ventilator,Life Support,Dräger,2022-04-28,2027-04-27,SITE005,SITE005_BLDG02,CUST001,Healthcare,Vijayawada,Multi-Speciality Hospital,Vijayawada Multi-Speciality Hospital
ASSET000191,ECG,ECG Machine,Diagnostic,BPL,2021-01-04,2026-01-03,SITE005,SITE005_BLDG03,CUST001,Healthcare,Vijayawada,Multi-Speciality Hospital,Vijayawada Multi-Speciality Hospital
ASSET000192,MRI,MRI Scanner,Medical Equipment,GE Healthcare,2024-12-27,2029-12-26,SITE005,SITE005_BLDG02,CUST001,Healthcare,Vijayawada,Multi-Speciality Hospital,Vijayawada Multi-Speciality Hospital
ASSET000193,Monitor,Patient Monitor,Monitoring,Mindray,2019-07-06,2024-07-04,SITE005,SITE005_BLDG01,CUST001,Healthcare,Vijayawada,Multi-Speciality Hospital,Vijayawada Multi-Speciality Hospital
ASSET000194,Defibrillator,Defibrillator,Emergency,ZOLL,2022-04-11,2027-04-10,SITE005,SITE005_BLDG02,CUST001,Healthcare,Vijayawada,Multi-Speciality Hospital,Vijayawada Multi-Speciality Hospital
ASSET000195,Infusion Pump,Infusion Pump,Therapy,Baxter,2020-02-25,2025-02-23,SITE005,SITE005_BLDG01,CUST001,Healthcare,Vijayawada,Multi-Speciality Hospital,Vijayawada Multi-Speciality Hospital
ASSET000196,Monitor,Patient Monitor,Monitoring,Mindray,2024-04-06,2029-04-05,SITE006,SITE006_BLDG02,CUST001,Healthcare,Warangal,Children's Hospital,Warangal Children's Hospital
ASSET000197,Infusion Pump,Infusion Pump,Therapy,Baxter,2022-10-27,2027-10-26,SITE006,SITE006_BLDG01,CUST001,Healthcare,Warangal,Children's Hospital,Warangal Children's Hospital
ASSET000198,MRI,MRI Scanner,Medical Equipment,GE Healthcare,2021-10-31,2026-10-30,SITE006,SITE006_BLDG02,CUST001,Healthcare,Warangal,Children's Hospital,Warangal Children's Hospital
ASSET000199,CT Scanner,CT Scanner,Medical Equipment,Siemens,2019-09-25,2024-09-23,SITE006,SITE006_BLDG02,CUST001,Healthcare,Warangal,Children's Hospital,Warangal Children's Hospital
ASSET000200,Infusion Pump,Infusion Pump,Therapy,Baxter,2019-10-31,2024-10-29,SITE006,SITE006_BLDG03,CUST001,Healthcare,Warangal,Children's Hospital,Warangal Children's Hospital
ASSET000201,MRI,MRI Scanner,Medical Equipment,GE Healthcare,2020-09-13,2025-09-12,SITE006,SITE006_BLDG01,CUST001,Healthcare,Warangal,Children's Hospital,Warangal Children's Hospital
ASSET000202,AHU,HVAC Unit,Infrastructure,Daikin,2022-05-29,2027-05-28,SITE006,SITE006_BLDG01,CUST001,Healthcare,Warangal,Children's Hospital,Warangal Children's Hospital
ASSET000203,Ventilator,Ventilator,Life Support,Dräger,2020-04-30,2025-04-29,SITE006,SITE006_BLDG03,CUST001,Healthcare,Warangal,Children's Hospital,Warangal Children's Hospital
ASSET000204,Ultrasound,Ultrasound Machine,Imaging,Samsung,2025-10-19,2030-10-18,SITE006,SITE006_BLDG03,CUST001,Healthcare,Warangal,Children's Hospital,Warangal Children's Hospital
ASSET000205,AHU,HVAC Unit,Infrastructure,Daikin,2021-07-13,2026-07-12,SITE006,SITE006_BLDG03,CUST001,Healthcare,Warangal,Children's Hospital,Warangal Children's Hospital
ASSET000206,Ultrasound,Ultrasound Machine,Imaging,Samsung,2024-01-20,2029-01-18,SITE006,SITE006_BLDG02,CUST001,Healthcare,Warangal,Children's Hospital,Warangal Children's Hospital
ASSET000207,Monitor,Patient Monitor,Monitoring,Mindray,2025-08-07,2030-08-06,SITE006,SITE006_BLDG02,CUST001,Healthcare,Warangal,Children's Hospital,Warangal Children's Hospital
ASSET000208,Monitor,Patient Monitor,Monitoring,Mindray,2025-05-18,2030-05-17,SITE006,SITE006_BLDG03,CUST001,Healthcare,Warangal,Children's Hospital,Warangal Children's Hospital
ASSET000209,MRI,MRI Scanner,Medical Equipment,GE Healthcare,2025-11-02,2030-11-01,SITE006,SITE006_BLDG03,CUST001,Healthcare,Warangal,Children's Hospital,Warangal Children's Hospital
ASSET000210,CT Scanner,CT Scanner,Medical Equipment,Siemens,2021-05-01,2026-04-30,SITE006,SITE006_BLDG03,CUST001,Healthcare,Warangal,Children's Hospital,Warangal Children's Hospital
ASSET000211,Ventilator,Ventilator,Life Support,Dräger,2021-12-19,2026-12-18,SITE006,SITE006_BLDG03,CUST001,Healthcare,Warangal,Children's Hospital,Warangal Children's Hospital
ASSET000212,CT Scanner,CT Scanner,Medical Equipment,Siemens,2020-10-05,2025-10-04,SITE006,SITE006_BLDG01,CUST001,Healthcare,Warangal,Children's Hospital,Warangal Children's Hospital
ASSET000213,X-Ray,X-Ray Machine,Medical Equipment,Philips,2025-03-10,2030-03-09,SITE006,SITE006_BLDG01,CUST001,Healthcare,Warangal,Children's Hospital,Warangal Children's Hospital
ASSET000214,X-Ray,X-Ray Machine,Medical Equipment,Philips,2019-01-11,2024-01-10,SITE006,SITE006_BLDG02,CUST001,Healthcare,Warangal,Children's Hospital,Warangal Children's Hospital
ASSET000215,Infusion Pump,Infusion Pump,Therapy,Baxter,2025-08-29,2030-08-28,SITE006,SITE006_BLDG02,CUST001,Healthcare,Warangal,Children's Hospital,Warangal Children's Hospital
ASSET000216,Monitor,Patient Monitor,Monitoring,Mindray,2019-05-14,2024-05-12,SITE006,SITE006_BLDG01,CUST001,Healthcare,Warangal,Children's Hospital,Warangal Children's Hospital
ASSET000217,Monitor,Patient Monitor,Monitoring,Mindray,2022-03-04,2027-03-03,SITE006,SITE006_BLDG03,CUST001,Healthcare,Warangal,Children's Hospital,Warangal Children's Hospital
ASSET000218,Infusion Pump,Infusion Pump,Therapy,Baxter,2019-10-19,2024-10-17,SITE006,SITE006_BLDG03,CUST001,Healthcare,Warangal,Children's Hospital,Warangal Children's Hospital
ASSET000219,Ventilator,Ventilator,Life Support,Dräger,2021-12-19,2026-12-18,SITE006,SITE006_BLDG03,CUST001,Healthcare,Warangal,Children's Hospital,Warangal Children's Hospital
ASSET000220,AHU,HVAC Unit,Infrastructure,Daikin,2021-03-21,2026-03-20,SITE006,SITE006_BLDG02,CUST001,Healthcare,Warangal,Children's Hospital,Warangal Children's Hospital
ASSET000221,CT Scanner,CT Scanner,Medical Equipment,Siemens,2025-02-08,2030-02-07,SITE006,SITE006_BLDG01,CUST001,Healthcare,Warangal,Children's Hospital,Warangal Children's Hospital
ASSET000222,X-Ray,X-Ray Machine,Medical Equipment,Philips,2021-12-24,2026-12-23,SITE006,SITE006_BLDG01,CUST001,Healthcare,Warangal,Children's Hospital,Warangal Children's Hospital
ASSET000223,CT Scanner,CT Scanner,Medical Equipment,Siemens,2019-09-02,2024-08-31,SITE006,SITE006_BLDG01,CUST001,Healthcare,Warangal,Children's Hospital,Warangal Children's Hospital
ASSET000224,Monitor,Patient Monitor,Monitoring,Mindray,2025-09-03,2030-09-02,SITE006,SITE006_BLDG03,CUST001,Healthcare,Warangal,Children's Hospital,Warangal Children's Hospital
ASSET000225,AHU,HVAC Unit,Infrastructure,Daikin,2022-03-28,2027-03-27,SITE006,SITE006_BLDG02,CUST001,Healthcare,Warangal,Children's Hospital,Warangal Children's Hospital
ASSET000226,CT Scanner,CT Scanner,Medical Equipment,Siemens,2024-04-03,2029-04-02,SITE006,SITE006_BLDG03,CUST001,Healthcare,Warangal,Children's Hospital,Warangal Children's Hospital
ASSET000227,Monitor,Patient Monitor,Monitoring,Mindray,2023-07-07,2028-07-05,SITE006,SITE006_BLDG02,CUST001,Healthcare,Warangal,Children's Hospital,Warangal Children's Hospital
ASSET000228,Defibrillator,Defibrillator,Emergency,ZOLL,2025-01-20,2030-01-19,SITE006,SITE006_BLDG02,CUST001,Healthcare,Warangal,Children's Hospital,Warangal Children's Hospital
ASSET000229,Infusion Pump,Infusion Pump,Therapy,Baxter,2019-11-26,2024-11-24,SITE006,SITE006_BLDG03,CUST001,Healthcare,Warangal,Children's Hospital,Warangal Children's Hospital
ASSET000230,MRI,MRI Scanner,Medical Equipment,GE Healthcare,2023-11-05,2028-11-03,SITE006,SITE006_BLDG03,CUST001,Healthcare,Warangal,Children's Hospital,Warangal Children's Hospital
ASSET000231,ECG,ECG Machine,Diagnostic,BPL,2025-10-08,2030-10-07,SITE006,SITE006_BLDG02,CUST001,Healthcare,Warangal,Children's Hospital,Warangal Children's Hospital
ASSET000232,MRI,MRI Scanner,Medical Equipment,GE Healthcare,2020-01-10,2025-01-08,SITE006,SITE006_BLDG01,CUST001,Healthcare,Warangal,Children's Hospital,Warangal Children's Hospital
ASSET000233,AHU,HVAC Unit,Infrastructure,Daikin,2025-08-01,2030-07-31,SITE006,SITE006_BLDG01,CUST001,Healthcare,Warangal,Children's Hospital,Warangal Children's Hospital
ASSET000234,Monitor,Patient Monitor,Monitoring,Mindray,2025-06-18,2030-06-17,SITE007,SITE007_BLDG01,CUST001,Healthcare,Warangal,Medical Center,Warangal Medical Center
ASSET000235,X-Ray,X-Ray Machine,Medical Equipment,Philips,2024-04-11,2029-04-10,SITE007,SITE007_BLDG05,CUST001,Healthcare,Warangal,Medical Center,Warangal Medical Center
ASSET000236,Infusion Pump,Infusion Pump,Therapy,Baxter,2022-02-13,2027-02-12,SITE007,SITE007_BLDG02,CUST001,Healthcare,Warangal,Medical Center,Warangal Medical Center
ASSET000237,AHU,HVAC Unit,Infrastructure,Daikin,2023-11-21,2028-11-19,SITE007,SITE007_BLDG04,CUST001,Healthcare,Warangal,Medical Center,Warangal Medical Center
ASSET000238,CT Scanner,CT Scanner,Medical Equipment,Siemens,2024-04-09,2029-04-08,SITE007,SITE007_BLDG03,CUST001,Healthcare,Warangal,Medical Center,Warangal Medical Center
ASSET000239,Ultrasound,Ultrasound Machine,Imaging,Samsung,2022-09-27,2027-09-26,SITE007,SITE007_BLDG03,CUST001,Healthcare,Warangal,Medical Center,Warangal Medical Center
ASSET000240,CT Scanner,CT Scanner,Medical Equipment,Siemens,2020-10-20,2025-10-19,SITE007,SITE007_BLDG03,CUST001,Healthcare,Warangal,Medical Center,Warangal Medical Center
ASSET000241,Ultrasound,Ultrasound Machine,Imaging,Samsung,2024-07-22,2029-07-21,SITE007,SITE007_BLDG03,CUST001,Healthcare,Warangal,Medical Center,Warangal Medical Center
ASSET000242,Ultrasound,Ultrasound Machine,Imaging,Samsung,2025-03-03,2030-03-02,SITE007,SITE007_BLDG01,CUST001,Healthcare,Warangal,Medical Center,Warangal Medical Center
ASSET000243,Infusion Pump,Infusion Pump,Therapy,Baxter,2019-12-27,2024-12-25,SITE007,SITE007_BLDG03,CUST001,Healthcare,Warangal,Medical Center,Warangal Medical Center
ASSET000244,Monitor,Patient Monitor,Monitoring,Mindray,2022-08-17,2027-08-16,SITE007,SITE007_BLDG01,CUST001,Healthcare,Warangal,Medical Center,Warangal Medical Center
ASSET000245,Ultrasound,Ultrasound Machine,Imaging,Samsung,2024-10-08,2029-10-07,SITE007,SITE007_BLDG01,CUST001,Healthcare,Warangal,Medical Center,Warangal Medical Center
ASSET000246,Defibrillator,Defibrillator,Emergency,ZOLL,2024-03-07,2029-03-06,SITE007,SITE007_BLDG04,CUST001,Healthcare,Warangal,Medical Center,Warangal Medical Center
ASSET000247,MRI,MRI Scanner,Medical Equipment,GE Healthcare,2021-02-07,2026-02-06,SITE007,SITE007_BLDG05,CUST001,Healthcare,Warangal,Medical Center,Warangal Medical Center
ASSET000248,ECG,ECG Machine,Diagnostic,BPL,2025-12-25,2030-12-24,SITE007,SITE007_BLDG04,CUST001,Healthcare,Warangal,Medical Center,Warangal Medical Center
ASSET000249,Infusion Pump,Infusion Pump,Therapy,Baxter,2019-07-31,2024-07-29,SITE007,SITE007_BLDG02,CUST001,Healthcare,Warangal,Medical Center,Warangal Medical Center
ASSET000250,Monitor,Patient Monitor,Monitoring,Mindray,2025-02-27,2030-02-26,SITE007,SITE007_BLDG02,CUST001,Healthcare,Warangal,Medical Center,Warangal Medical Center
ASSET000251,Monitor,Patient Monitor,Monitoring,Mindray,2023-11-30,2028-11-28,SITE007,SITE007_BLDG04,CUST001,Healthcare,Warangal,Medical Center,Warangal Medical Center
ASSET000252,CT Scanner,CT Scanner,Medical Equipment,Siemens,2019-04-29,2024-04-27,SITE007,SITE007_BLDG05,CUST001,Healthcare,Warangal,Medical Center,Warangal Medical Center
