asset_id,site_id,building_id,customer_id,asset_type,asset_name,category,manufacturer,installation_date,warranty_expiry
ASSET000869,SITE026,SITE026_BLDG03,CUST004,AHU,HVAC Unit,Infrastructure,Daikin,2020-03-04,2025-03-03
ASSET000870,SITE026,SITE026_BLDG01,CUST004,Generator,Generator,Power,Cummins,2019-12-18,2024-12-16
ASSET000871,SITE026,SITE026_BLDG03,CUST004,Robot,Industrial Robot,Automation,ABB,2022-11-27,2027-11-26
ASSET000872,SITE026,SITE026_BLDG02,CUST004,Forklift,Forklift,Material Handling,Toyota,2024-02-09,2029-02-07
ASSET000873,SITE026,SITE026_BLDG04,CUST004,AHU,HVAC Unit,Infrastructure,Daikin,2022-11-27,2027-11-26
ASSET000874,SITE026,SITE026_BLDG04,CUST004,Conveyor,Conveyor Belt,Production,Siemens,2023-11-30,2028-11-28
ASSET000875,SITE026,SITE026_BLDG03,CUST004,Forklift,Forklift,Material Handling,Toyota,2019-10-03,2024-10-01
ASSET000876,SITE026,SITE026_BLDG01,CUST004,CNC,CNC Machine,Production,Mazak,2020-04-16,2025-04-15
ASSET000877,SITE026,SITE026_BLDG02,CUST004,Forklift,Forklift,Material Handling,Toyota,2020-03-23,2025-03-22
ASSET000878,SITE026,SITE026_BLDG02,CUST004,Compressor,Air Compressor,Utilities,Atlas Copco,2024-10-14,2029-10-13
ASSET000879,SITE026,SITE026_BLDG05,CUST004,Robot,Industrial Robot,Automation,ABB,2022-09-17,2027-09-16
ASSET000880,SITE026,SITE026_BLDG02,CUST004,Generator,Generator,Power,Cummins,2024-03-07,2029-03-06
ASSET000881,SITE026,SITE026_BLDG02,CUST004,Generator,Generator,Power,Cummins,2021-01-25,2026-01-24
ASSET000882,SITE026,SITE026_BLDG01,CUST004,Generator,Generator,Power,Cummins,2023-06-09,2028-06-07
ASSET000883,SITE026,SITE026_BLDG05,CUST004,Compressor,Air Compressor,Utilities,Atlas Copco,2024-01-16,2029-01-14
ASSET000884,SITE026,SITE026_BLDG01,CUST004,Generator,Generator,Power,Cummins,2023-05-12,2028-05-10
ASSET000885,SITE026,SITE026_BLDG03,CUST004,Compressor,Air Compressor,Utilities,Atlas Copco,2021-04-22,2026-04-21
ASSET000886,SITE026,SITE026_BLDG01,CUST004,Conveyor,Conveyor Belt,Production,Siemens,2025-06-22,2030-06-21
ASSET000887,SITE026,SITE026_BLDG03,CUST004,Robot,Industrial Robot,Automation,ABB,2023-02-07,2028-02-06
ASSET000888,SITE026,SITE026_BLDG01,CUST004,Compressor,Air Compressor,Utilities,Atlas Copco,2024-02-18,2029-02-16
ASSET000889,SITE026,SITE026_BLDG05,CUST004,Boiler,Boiler,Utilities,Thermax,2024-06-27,2029-06-26
ASSET000890,SITE026,SITE026_BLDG04,CUST004,Forklift,Forklift,Material Handling,Toyota,2025-09-11,2030-09-10
ASSET000891,SITE026,SITE026_BLDG01,CUST004,Generator,Generator,Power,Cummins,2025-08-01,2030-07-31
ASSET000892,SITE026,SITE026_BLDG04,CUST004,Forklift,Forklift,Material Handling,Toyota,2022-12-12,2027-12-11
ASSET000893,SITE026,SITE026_BLDG05,CUST004,Robot,Industrial Robot,Automation,ABB,2022-05-03,2027-05-02
ASSET000894,SITE026,SITE026_BLDG03,CUST004,Conveyor,Conveyor Belt,Production,Siemens,2020-07-02,2025-07-01
ASSET000895,SITE026,SITE026_BLDG03,CUST004,Conveyor,Conveyor Belt,Production,Siemens,2021-09-04,2026-09-03
ASSET000896,SITE026,SITE026_BLDG03,CUST004,Conveyor,Conveyor Belt,Production,Siemens,2021-01-19,2026-01-18
ASSET000897,SITE027,SITE027_BLDG04,CUST004,Robot,Industrial Robot,Automation,ABB,2024-09-23,2029-09-22
ASSET000898,SITE027,SITE027_BLDG02,CUST004,Generator,Generator,Power,Cummins,2025-09-08,2030-09-07
ASSET000899,SITE027,SITE027_BLDG02,CUST004,Generator,Generator,Power,Cummins,2023-09-29,2028-09-27
ASSET000900,SITE027,SITE027_BLDG06,CUST004,AHU,HVAC Unit,Infrastructure,Daikin,2025-01-10,2030-01-09
ASSET000901,SITE027,SITE027_BLDG02,CUST004,Robot,Industrial Robot,Automation,ABB,2025-03-22,2030-03-21
ASSET000902,SITE027,SITE027_BLDG02,CUST004,AHU,HVAC Unit,Infrastructure,Daikin,2022-03-29,2027-03-28
ASSET000903,SITE027,SITE027_BLDG04,CUST004,Robot,Industrial Robot,Automation,ABB,2022-07-12,2027-07-11
ASSET000904,SITE027,SITE027_BLDG01,CUST004,CNC,CNC Machine,Production,Mazak,2023-01-10,2028-01-09
ASSET000905,SITE027,SITE027_BLDG02,CUST004,AHU,HVAC Unit,Infrastructure,Daikin,2020-07-13,2025-07-12
ASSET000906,SITE027,SITE027_BLDG05,CUST004,Generator,Generator,Power,Cummins,2025-04-19,2030-04-18
ASSET000907,SITE027,SITE027_BLDG06,CUST004,AHU,HVAC Unit,Infrastructure,Daikin,2023-08-03,2028-08-01
ASSET000908,SITE027,SITE027_BLDG06,CUST004,AHU,HVAC Unit,Infrastructure,Daikin,2023-08-30,2028-08-28
ASSET000909,SITE027,SITE027_BLDG02,CUST004,AHU,HVAC Unit,Infrastructure,Daikin,2024-06-24,2029-06-23
ASSET000910,SITE027,SITE027_BLDG01,CUST004,Conveyor,Conveyor Belt,Production,Siemens,2025-05-04,2030-05-03
ASSET000911,SITE027,SITE027_BLDG01,CUST004,Compressor,Air Compressor,Utilities,Atlas Copco,2022-04-11,2027-04-10
ASSET000912,SITE027,SITE027_BLDG05,CUST004,Boiler,Boiler,Utilities,Thermax,2021-07-09,2026-07-08
ASSET000913,SITE027,SITE027_BLDG04,CUST004,Boiler,Boiler,Utilities,Thermax,2020-11-19,2025-11-18
ASSET000914,SITE027,SITE027_BLDG05,CUST004,AHU,HVAC Unit,Infrastructure,Daikin,2025-03-01,2030-02-28
ASSET000915,SITE027,SITE027_BLDG01,CUST004,Conveyor,Conveyor Belt,Production,Siemens,2025-06-03,2030-06-02
ASSET000916,SITE027,SITE027_BLDG03,CUST004,Boiler,Boiler,Utilities,Thermax,2025-02-02,2030-02-01
ASSET000917,SITE027,SITE027_BLDG05,CUST004,CNC,CNC Machine,Production,Mazak,2023-12-13,2028-12-11
ASSET000918,SITE027,SITE027_BLDG01,CUST004,Compressor,Air Compressor,Utilities,Atlas Copco,2023-10-08,2028-10-06
ASSET000919,SITE027,SITE027_BLDG01,CUST004,Compressor,Air Compressor,Utilities,Atlas Copco,2022-05-04,2027-05-03
ASSET000920,SITE027,SITE027_BLDG03,CUST004,AHU,HVAC Unit,Infrastructure,Daikin,2021-12-12,2026-12-11
ASSET000921,SITE027,SITE027_BLDG01,CUST004,Conveyor,Conveyor Belt,Production,Siemens,2023-12-04,2028-12-02
ASSET000922,SITE027,SITE027_BLDG06,CUST004,Compressor,Air Compressor,Utilities,Atlas Copco,2021-05-09,2026-05-08
ASSET000923,SITE027,SITE027_BLDG06,CUST004,Forklift,Forklift,Material Handling,Toyota,2025-11-04,2030-11-03
ASSET000924,SITE027,SITE027_BLDG05,CUST004,Generator,Generator,Power,Cummins,2020-11-10,2025-11-09
ASSET000925,SITE027,SITE027_BLDG02,CUST004,Robot,Industrial Robot,Automation,ABB,2021-04-26,2026-04-25
ASSET000926,SITE027,SITE027_BLDG03,CUST004,CNC,CNC Machine,Production,Mazak,2025-05-24,2030-05-23
ASSET000927,SITE027,SITE027_BLDG05,CUST004,Boiler,Boiler,Utilities,Thermax,2025-09-10,2030-09-09
ASSET000928,SITE027,SITE027_BLDG06,CUST004,Robot,Industrial Robot,Automation,ABB,2022-08-18,2027-08-17
ASSET000929,SITE027,SITE027_BLDG05,CUST004,Boiler,Boiler,Utilities,Thermax,2022-03-31,2027-03-30
ASSET000930,SITE027,SITE027_BLDG06,CUST004,Boiler,Boiler,Utilities,Thermax,2024-10-08,2029-10-07
ASSET000931,SITE027,SITE027_BLDG04,CUST004,Conveyor,Conveyor Belt,Production,Siemens,2020-07-09,2025-07-08
ASSET000932,SITE027,SITE027_BLDG06,CUST004,CNC,CNC Machine,Production,Mazak,2022-02-09,2027-02-08
ASSET000933,SITE027,SITE027_BLDG02,CUST004,Robot,Industrial Robot,Automation,ABB,2020-06-27,2025-06-26
ASSET000934,SITE027,SITE027_BLDG02,CUST004,Robot,Industrial Robot,Automation,ABB,2022-08-12,2027-08-11
ASSET000935,SITE027,SITE027_BLDG02,CUST004,Generator,Generator,Power,Cummins,2024-06-27,2029-06-26
ASSET000936,SITE027,SITE027_BLDG04,CUST004,Boiler,Boiler,Utilities,Thermax,2023-08-24,2028-08-22
ASSET000937,SITE027,SITE027_BLDG06,CUST004,AHU,HVAC Unit,Infrastructure,Daikin,2019-11-06,2024-11-04
ASSET000938,SITE027,SITE027_BLDG05,CUST004,Conveyor,Conveyor Belt,Production,Siemens,2023-07-09,2028-07-07
ASSET000939,SITE028,SITE028_BLDG02,CUST004,Boiler,Boiler,Utilities,Thermax,2023-02-20,2028-02-19
ASSET000940,SITE028,SITE028_BLDG03,CUST004,AHU,HVAC Unit,Infrastructure,Daikin,2022-09-02,2027-09-01
ASSET000941,SITE028,SITE028_BLDG03,CUST004,CNC,CNC Machine,Production,Mazak,2020-01-17,2025-01-15
ASSET000942,SITE028,SITE028_BLDG01,CUST004,AHU,HVAC Unit,Infrastructure,Daikin,2023-01-07,2028-01-06
ASSET000943,SITE028,SITE028_BLDG02,CUST004,Generator,Generator,Power,Cummins,2021-06-11,2026-06-10
ASSET000944,SITE028,SITE028_BLDG02,CUST004,Compressor,Air Compressor,Utilities,Atlas Copco,2024-07-19,2029-07-18
ASSET000945,SITE028,SITE028_BLDG02,CUST004,Forklift,Forklift,Material Handling,Toyota,2022-03-07,2027-03-06
ASSET000946,SITE028,SITE028_BLDG02,CUST004,Robot,Industrial Robot,Automation,ABB,2025-05-07,2030-05-06
ASSET000947,SITE028,SITE028_BLDG01,CUST004,Forklift,Forklift,Material Handling,Toyota,2019-07-18,2024-07-16
ASSET000948,SITE028,SITE028_BLDG01,CUST004,Conveyor,Conveyor Belt,Production,Siemens,2024-02-26,2029-02-24
ASSET000949,SITE028,SITE028_BLDG02,CUST004,Conveyor,Conveyor Belt,Production,Siemens,2020-10-09,2025-10-08
ASSET000950,SITE028,SITE028_BLDG02,CUST004,AHU,HVAC Unit,Infrastructure,Daikin,2019-01-03,2024-01-02
ASSET000951,SITE028,SITE028_BLDG03,CUST004,Compressor,Air Compressor,Utilities,Atlas Copco,2020-06-24,2025-06-23
ASSET000952,SITE028,SITE028_BLDG02,CUST004,Boiler,Boiler,Utilities,Thermax,2020-10-13,2025-10-12
ASSET000953,SITE028,SITE028_BLDG02,CUST004,Conveyor,Conveyor Belt,Production,Siemens,2023-01-16,2028-01-15
ASSET000954,SITE028,SITE028_BLDG03,CUST004,Conveyor,Conveyor Belt,Production,Siemens,2023-03-04,2028-03-02
ASSET000955,SITE028,SITE028_BLDG02,CUST004,Robot,Industrial Robot,Automation,ABB,2019-08-01,2024-07-30
ASSET000956,SITE028,SITE028_BLDG02,CUST004,Boiler,Boiler,Utilities,Thermax,2021-08-17,2026-08-16
ASSET000957,SITE028,SITE028_BLDG01,CUST004,Conveyor,Conveyor Belt,Production,Siemens,2020-01-25,2025-01-23
ASSET000958,SITE028,SITE028_BLDG01,CUST004,Compressor,Air Compressor,Utilities,Atlas Copco,2024-05-07,2029-05-06
ASSET000959,SITE028,SITE028_BLDG01,CUST004,Robot,Industrial Robot,Automation,ABB,2025-08-28,2030-08-27
ASSET000960,SITE028,SITE028_BLDG01,CUST004,AHU,HVAC Unit,Infrastructure,Daikin,2019-02-08,2024-02-07
ASSET000961,SITE028,SITE028_BLDG02,CUST004,Forklift,Forklift,Material Handling,Toyota,2020-05-08,2025-05-07
ASSET000962,SITE028,SITE028_BLDG01,CUST004,Robot,Industrial Robot,Automation,ABB,2024-05-10,2029-05-09
ASSET000963,SITE028,SITE028_BLDG01,CUST004,Compressor,Air Compressor,Utilities,Atlas Copco,2023-04-19,2028-04-17
ASSET000964,SITE028,SITE028_BLDG02,CUST004,Conveyor,Conveyor Belt,Production,Siemens,2020-02-27,2025-02-25
ASSET000965,SITE028,SITE028_BLDG01,CUST004,Forklift,Forklift,Material Handling,Toyota,2022-05-10,2027-05-09
ASSET000966,SITE028,SITE028_BLDG03,CUST004,Generator,Generator,Power,Cummins,2020-06-29,2025-06-28
ASSET000967,SITE028,SITE028_BLDG03,CUST004,Robot,Industrial Robot,Automation,ABB,2019-10-08,2024-10-06
ASSET000968,SITE028,SITE028_BLDG03,CUST004,CNC,CNC Machine,Production,Mazak,2025-11-04,2030-11-03
ASSET000969,SITE028,SITE028_BLDG02,CUST004,Robot,Industrial Robot,Automation,ABB,2023-12-08,2028-12-06
ASSET000970,SITE028,SITE028_BLDG02,CUST004,Compressor,Air Compressor,Utilities,Atlas Copco,2020-09-12,2025-09-11
ASSET000971,SITE028,SITE028_BLDG01,CUST004,AHU,HVAC Unit,Infrastructure,Daikin,2021-06-08,2026-06-07
ASSET000972,SITE028,SITE028_BLDG01,CUST004,Conveyor,Conveyor Belt,Production,Siemens,2020-07-27,2025-07-26
ASSET000973,SITE028,SITE028_BLDG02,CUST004,Generator,Generator,Power,Cummins,2022-12-10,2027-12-09
ASSET000974,SITE028,SITE028_BLDG01,CUST004,Forklift,Forklift,Material Handling,Toyota,2020-07-26,2025-07-25
ASSET000975,SITE028,SITE028_BLDG01,CUST004,Boiler,Boiler,Utilities,Thermax,2019-12-12,2024-12-10
ASSET000976,SITE028,SITE028_BLDG03,CUST004,Boiler,Boiler,Utilities,Thermax,2019-04-20,2024-04-18
ASSET000977,SITE028,SITE028_BLDG03,CUST004,Boiler,Boiler,Utilities,Thermax,2021-04-21,2026-04-20
ASSET000978,SITE028,SITE028_BLDG02,CUST004,Compressor,Air Compressor,Utilities,Atlas Copco,2023-05-24,2028-05-22
ASSET000979,SITE028,SITE028_BLDG02,CUST004,CNC,CNC Machine,Production,Mazak,2021-09-07,2026-09-06
ASSET000980,SITE028,SITE028_BLDG01,CUST004,Generator,Generator,Power,Cummins,2020-04-06,2025-04-05
ASSET000981,SITE028,SITE028_BLDG01,CUST004,AHU,HVAC Unit,Infrastructure,Daikin,2025-08-29,2030-08-28
ASSET000982,SITE029,SITE029_BLDG02,CUST004,CNC,CNC Machine,Production,Mazak,2023-01-19,2028-01-18
ASSET000983,SITE029,SITE029_BLDG03,CUST004,Robot,Industrial Robot,Automation,ABB,2023-05-04,2028-05-02
ASSET000984,SITE029,SITE029_BLDG03,CUST004,Generator,Generator,Power,Cummins,2023-02-05,2028-02-04
ASSET000985,SITE029,SITE029_BLDG01,CUST004,Robot,Industrial Robot,Automation,ABB,2024-04-13,2029-04-12
ASSET000986,SITE029,SITE029_BLDG01,CUST004,CNC,CNC Machine,Production,Mazak,2025-08-02,2030-08-01
ASSET000987,SITE029,SITE029_BLDG01,CUST004,CNC,CNC Machine,Production,Mazak,2021-12-09,2026-12-08
ASSET000988,SITE029,SITE029_BLDG02,CUST004,CNC,CNC Machine,Production,Mazak,2019-09-05,2024-09-03
ASSET000989,SITE029,SITE029_BLDG02,CUST004,Boiler,Boiler,Utilities,Thermax,2024-08-14,2029-08-13
ASSET000990,SITE029,SITE029_BLDG01,CUST004,Generator,Generator,Power,Cummins,2023-07-06,2028-07-04
ASSET000991,SITE029,SITE029_BLDG01,CUST004,Robot,Industrial Robot,Automation,ABB,2022-02-10,2027-02-09
ASSET000992,SITE029,SITE029_BLDG03,CUST004,Boiler,Boiler,Utilities,Thermax,2019-11-20,2024-11-18
ASSET000993,SITE029,SITE029_BLDG03,CUST004,Compressor,Air Compressor,Utilities,Atlas Copco,2020-09-28,2025-09-27
ASSET000994,SITE029,SITE029_BLDG03,CUST004,Forklift,Forklift,Material Handling,Toyota,2023-05-20,2028-05-18
ASSET000995,SITE029,SITE029_BLDG03,CUST004,Conveyor,Conveyor Belt,Production,Siemens,2022-06-24,2027-06-23
ASSET000996,SITE029,SITE029_BLDG01,CUST004,Generator,Generator,Power,Cummins,2021-09-04,2026-09-03
ASSET000997,SITE029,SITE029_BLDG02,CUST004,Compressor,Air Compressor,Utilities,Atlas Copco,2019-12-20,2024-12-18
ASSET000998,SITE029,SITE029_BLDG03,CUST004,Conveyor,Conveyor Belt,Production,Siemens,2024-02-01,2029-01-30
ASSET000999,SITE029,SITE029_BLDG03,CUST004,CNC,CNC Machine,Production,Mazak,2022-06-20,2027-06-19
ASSET001000,SITE029,SITE029_BLDG01,CUST004,Robot,Industrial Robot,Automation,ABB,2020-05-04,2025-05-03
ASSET001001,SITE029,SITE029_BLDG01,CUST004,Robot,Industrial Robot,Automation,ABB,2019-02-16,2024-02-15
ASSET001002,SITE029,SITE029_BLDG03,CUST004,AHU,HVAC Unit,Infrastructure,Daikin,2022-11-21,2027-11-20
ASSET001003,SITE029,SITE029_BLDG02,CUST004,Boiler,Boiler,Utilities,Thermax,2020-11-14,2025-11-13
ASSET001004,SITE029,SITE029_BLDG03,CUST004,Robot,Industrial Robot,Automation,ABB,2022-01-05,2027-01-04
ASSET001005,SITE029,SITE029_BLDG02,CUST004,Conveyor,Conveyor Belt,Production,Siemens,2019-05-01,2024-04-29
ASSET001006,SITE029,SITE029_BLDG03,CUST004,Generator,Generator,Power,Cummins,2022-01-19,2027-01-18
ASSET001007,SITE029,SITE029_BLDG03,CUST004,Conveyor,Conveyor Belt,Production,Siemens,2021-12-13,2026-12-12
ASSET001008,SITE029,SITE029_BLDG02,CUST004,Conveyor,Conveyor Belt,Production,Siemens,2024-07-25,2029-07-24
ASSET001009,SITE029,SITE029_BLDG02,CUST004,Forklift,Forklift,Material Handling,Toyota,2019-08-16,2024-08-14
ASSET001010,SITE029,SITE029_BLDG01,CUST004,Robot,Industrial Robot,Automation,ABB,2023-02-15,2028-02-14
ASSET001011,SITE029,SITE029_BLDG03,CUST004,Boiler,Boiler,Utilities,Thermax,2020-02-26,2025-02-24
ASSET001012,SITE029,SITE029_BLDG03,CUST004,Conveyor,Conveyor Belt,Production,Siemens,2021-07-24,2026-07-23
ASSET001013,SITE029,SITE029_BLDG01,CUST004,CNC,CNC Machine,Production,Mazak,2019-06-30,2024-06-28
ASSET001014,SITE029,SITE029_BLDG02,CUST004,Compressor,Air Compressor,Utilities,Atlas Copco,2019-07-08,2024-07-06
ASSET001015,SITE029,SITE029_BLDG01,CUST004,Forklift,Forklift,Material Handling,Toyota,2023-04-18,2028-04-16
ASSET001016,SITE029,SITE029_BLDG03,CUST004,Robot,Industrial Robot,Automation,ABB,2019-05-25,2024-05-23
ASSET001017,SITE029,SITE029_BLDG02,CUST004,Generator,Generator,Power,Cummins,2021-07-08,2026-07-07
ASSET001018,SITE030,SITE030_BLDG02,CUST005,UPS,UPS,Power,APC,2022-08-03,2027-08-02
ASSET001019,SITE030,SITE030_BLDG02,CUST005,Elevator,Elevator,Infrastructure,Otis,2025-05-30,2030-05-29
ASSET001020,SITE030,SITE030_BLDG03,CUST005,Elevator,Elevator,Infrastructure,Otis,2024-08-18,2029-08-17
ASSET001021,SITE030,SITE030_BLDG01,CUST005,Desktop,Reception Computer,IT,Dell,2021-01-04,2026-01-03
ASSET001022,SITE030,SITE030_BLDG01,CUST005,Desktop,Reception Computer,IT,Dell,2023-07-01,2028-06-29
ASSET001023,SITE030,SITE030_BLDG02,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2022-03-02,2027-03-01
ASSET001024,SITE030,SITE030_BLDG03,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2019-12-20,2024-12-18
ASSET001025,SITE030,SITE030_BLDG02,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2019-02-02,2024-02-01
ASSET001026,SITE030,SITE030_BLDG03,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2022-04-09,2027-04-08
ASSET001027,SITE030,SITE030_BLDG01,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2025-12-25,2030-12-24
ASSET001028,SITE030,SITE030_BLDG03,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2023-02-17,2028-02-16
ASSET001029,SITE030,SITE030_BLDG03,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2021-03-11,2026-03-10
ASSET001030,SITE030,SITE030_BLDG01,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2020-09-08,2025-09-07
ASSET001031,SITE030,SITE030_BLDG01,CUST005,UPS,UPS,Power,APC,2019-04-08,2024-04-06
ASSET001032,SITE030,SITE030_BLDG02,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2019-02-09,2024-02-08
ASSET001033,SITE030,SITE030_BLDG03,CUST005,Desktop,Reception Computer,IT,Dell,2023-03-22,2028-03-20
ASSET001034,SITE030,SITE030_BLDG01,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2020-03-01,2025-02-28
ASSET001035,SITE030,SITE030_BLDG02,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2023-09-16,2028-09-14
ASSET001036,SITE030,SITE030_BLDG03,CUST005,Desktop,Reception Computer,IT,Dell,2020-08-06,2025-08-05
ASSET001037,SITE030,SITE030_BLDG01,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2020-01-17,2025-01-15
ASSET001038,SITE030,SITE030_BLDG02,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2024-10-29,2029-10-28
ASSET001039,SITE030,SITE030_BLDG03,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2024-02-21,2029-02-19
ASSET001040,SITE030,SITE030_BLDG01,CUST005,Elevator,Elevator,Infrastructure,Otis,2025-07-06,2030-07-05
ASSET001041,SITE030,SITE030_BLDG01,CUST005,CCTV,CCTV Camera,Security,Hikvision,2023-06-04,2028-06-02
ASSET001042,SITE030,SITE030_BLDG03,CUST005,Desktop,Reception Computer,IT,Dell,2023-11-17,2028-11-15
ASSET001043,SITE030,SITE030_BLDG02,CUST005,CCTV,CCTV Camera,Security,Hikvision,2021-08-27,2026-08-26
ASSET001044,SITE030,SITE030_BLDG02,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2022-07-14,2027-07-13
ASSET001045,SITE031,SITE031_BLDG02,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2022-07-26,2027-07-25
ASSET001046,SITE031,SITE031_BLDG01,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2021-08-14,2026-08-13
ASSET001047,SITE031,SITE031_BLDG03,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2020-07-11,2025-07-10
ASSET001048,SITE031,SITE031_BLDG01,CUST005,Elevator,Elevator,Infrastructure,Otis,2020-09-28,2025-09-27
ASSET001049,SITE031,SITE031_BLDG02,CUST005,CCTV,CCTV Camera,Security,Hikvision,2024-01-16,2029-01-14
ASSET001050,SITE031,SITE031_BLDG01,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2023-07-24,2028-07-22
ASSET001051,SITE031,SITE031_BLDG02,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2021-04-30,2026-04-29
ASSET001052,SITE031,SITE031_BLDG02,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2024-03-12,2029-03-11
ASSET001053,SITE031,SITE031_BLDG01,CUST005,Elevator,Elevator,Infrastructure,Otis,2020-01-06,2025-01-04
ASSET001054,SITE031,SITE031_BLDG01,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2025-10-07,2030-10-06
ASSET001055,SITE031,SITE031_BLDG01,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2022-09-04,2027-09-03
ASSET001056,SITE031,SITE031_BLDG02,CUST005,Elevator,Elevator,Infrastructure,Otis,2021-10-13,2026-10-12
ASSET001057,SITE031,SITE031_BLDG01,CUST005,UPS,UPS,Power,APC,2024-10-04,2029-10-03
ASSET001058,SITE031,SITE031_BLDG01,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2021-12-01,2026-11-30
ASSET001059,SITE031,SITE031_BLDG02,CUST005,Desktop,Reception Computer,IT,Dell,2023-07-15,2028-07-13
ASSET001060,SITE031,SITE031_BLDG02,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2020-01-23,2025-01-21
ASSET001061,SITE031,SITE031_BLDG01,CUST005,Elevator,Elevator,Infrastructure,Otis,2020-07-26,2025-07-25
ASSET001062,SITE031,SITE031_BLDG01,CUST005,Desktop,Reception Computer,IT,Dell,2019-09-10,2024-09-08
ASSET001063,SITE031,SITE031_BLDG02,CUST005,CCTV,CCTV Camera,Security,Hikvision,2021-03-22,2026-03-21
ASSET001064,SITE031,SITE031_BLDG03,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2019-12-11,2024-12-09
ASSET001065,SITE031,SITE031_BLDG01,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2019-11-04,2024-11-02
ASSET001066,SITE031,SITE031_BLDG03,CUST005,Elevator,Elevator,Infrastructure,Otis,2021-03-20,2026-03-19
ASSET001067,SITE031,SITE031_BLDG01,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2020-06-11,2025-06-10
ASSET001068,SITE031,SITE031_BLDG01,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2020-05-16,2025-05-15
ASSET001069,SITE031,SITE031_BLDG01,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2019-07-27,2024-07-25
ASSET001070,SITE031,SITE031_BLDG02,CUST005,UPS,UPS,Power,APC,2023-06-06,2028-06-04
ASSET001071,SITE031,SITE031_BLDG03,CUST005,Desktop,Reception Computer,IT,Dell,2023-04-17,2028-04-15
ASSET001072,SITE031,SITE031_BLDG02,CUST005,UPS,UPS,Power,APC,2020-12-08,2025-12-07
ASSET001073,SITE031,SITE031_BLDG02,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2021-02-05,2026-02-04
ASSET001074,SITE031,SITE031_BLDG01,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2024-01-01,2028-12-30
ASSET001075,SITE031,SITE031_BLDG03,CUST005,Desktop,Reception Computer,IT,Dell,2025-11-20,2030-11-19
ASSET001076,SITE031,SITE031_BLDG02,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2022-04-23,2027-04-22
ASSET001077,SITE031,SITE031_BLDG02,CUST005,UPS,UPS,Power,APC,2025-03-05,2030-03-04
ASSET001078,SITE031,SITE031_BLDG02,CUST005,Desktop,Reception Computer,IT,Dell,2019-12-26,2024-12-24
ASSET001079,SITE031,SITE031_BLDG02,CUST005,UPS,UPS,Power,APC,2020-07-16,2025-07-15
ASSET001080,SITE031,SITE031_BLDG01,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2024-11-23,2029-11-22
ASSET001081,SITE031,SITE031_BLDG03,CUST005,Desktop,Reception Computer,IT,Dell,2023-04-16,2028-04-14
ASSET001082,SITE031,SITE031_BLDG03,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2024-05-18,2029-05-17
ASSET001083,SITE031,SITE031_BLDG03,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2022-11-10,2027-11-09
ASSET001084,SITE031,SITE031_BLDG02,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2023-05-10,2028-05-08
ASSET001085,SITE031,SITE031_BLDG02,CUST005,CCTV,CCTV Camera,Security,Hikvision,2019-04-17,2024-04-15
ASSET001086,SITE031,SITE031_BLDG02,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2019-05-01,2024-04-29
ASSET001087,SITE032,SITE032_BLDG02,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2024-12-08,2029-12-07
ASSET001088,SITE032,SITE032_BLDG01,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2020-10-15,2025-10-14
