event_id,timestamp,asset_id,event_type,severity,message
EVT000268,2025-07-01 15:10:00,ASSET000015,Warning,Medium,Ventilator has been shut down.
EVT000269,2025-07-01 15:20:00,ASSET000015,Fault,High,Excessive vibration detected in Ventilator.
EVT000270,2025-07-01 15:55:00,ASSET000015,Warning,Low,Ventilator is undergoing scheduled maintenance.
EVT000271,2025-07-01 16:00:00,ASSET000015,Warning,Medium,Ventilator has been shut down.
EVT000272,2025-07-01 16:15:00,ASSET000015,Fault,High,Excessive vibration detected in Ventilator.
EVT000273,2025-07-01 08:00:00,ASSET000016,Warning,Low,Ventilator is undergoing scheduled maintenance.
EVT000274,2025-07-01 08:10:00,ASSET000016,Warning,Low,Ventilator is undergoing scheduled maintenance.
EVT000275,2025-07-01 08:15:00,ASSET000016,Warning,Medium,Ventilator has been shut down.
EVT000276,2025-07-01 09:05:00,ASSET000016,Warning,Medium,Ventilator has been shut down.
EVT000277,2025-07-01 09:20:00,ASSET000016,Warning,Low,Ventilator is undergoing scheduled maintenance.
EVT000278,2025-07-01 09:35:00,ASSET000016,Warning,Low,Ventilator is undergoing scheduled maintenance.
EVT000279,2025-07-01 10:35:00,ASSET000016,Warning,Medium,Ventilator has been shut down.
EVT000280,2025-07-01 11:35:00,ASSET000016,Warning,Low,Ventilator is undergoing scheduled maintenance.
EVT000281,2025-07-01 11:40:00,ASSET000016,Warning,Medium,Ventilator has been shut down.
EVT000282,2025-07-01 11:45:00,ASSET000016,Warning,Medium,Ventilator has been shut down.
EVT000283,2025-07-01 11:50:00,ASSET000016,Warning,Low,Ventilator is undergoing scheduled maintenance.
EVT000284,2025-07-01 12:05:00,ASSET000016,Warning,Medium,Ventilator has been shut down.
EVT000285,2025-07-01 12:10:00,ASSET000016,Warning,Low,Ventilator is undergoing scheduled maintenance.
EVT000286,2025-07-01 12:25:00,ASSET000016,Warning,Medium,Ventilator has been shut down.
EVT000287,2025-07-01 12:35:00,ASSET000016,Warning,Low,Ventilator is undergoing scheduled maintenance.
EVT000288,2025-07-01 12:50:00,ASSET000016,Warning,Low,Ventilator is undergoing scheduled maintenance.
EVT000289,2025-07-01 13:00:00,ASSET000016,Warning,Medium,Ventilator has been shut down.
EVT000290,2025-07-01 13:30:00,ASSET000016,Warning,Low,Ventilator is undergoing scheduled maintenance.
EVT000291,2025-07-01 14:00:00,ASSET000016,Warning,Low,Ventilator is undergoing scheduled maintenance.
EVT000292,2025-07-01 14:20:00,ASSET000016,Alarm,High,High temperature detected in Ventilator.
EVT000293,2025-07-01 15:20:00,ASSET000016,Warning,Low,Ventilator is undergoing scheduled maintenance.
EVT000294,2025-07-01 15:25:00,ASSET000016,Warning,Low,Ventilator is undergoing scheduled maintenance.
EVT000295,2025-07-01 15:30:00,ASSET000016,Warning,Low,Ventilator is undergoing scheduled maintenance.
EVT000296,2025-07-01 16:15:00,ASSET000016,Warning,Medium,Ventilator has been shut down.
EVT000297,2025-07-01 08:35:00,ASSET000017,Warning,Medium,Ultrasound Machine has been shut down.
EVT000298,2025-07-01 08:55:00,ASSET000017,Warning,Low,Ultrasound Machine is undergoing scheduled maintenance.
EVT000299,2025-07-01 09:35:00,ASSET000017,Warning,Low,Ultrasound Machine is undergoing scheduled maintenance.
EVT000300,2025-07-01 10:00:00,ASSET000017,Warning,Low,Ultrasound Machine is undergoing scheduled maintenance.
EVT000301,2025-07-01 10:45:00,ASSET000017,Warning,Medium,Ultrasound Machine has been shut down.
EVT000302,2025-07-01 10:55:00,ASSET000017,Warning,Low,Ultrasound Machine is undergoing scheduled maintenance.
EVT000303,2025-07-01 11:15:00,ASSET000017,Warning,Medium,Ultrasound Machine has been shut down.
EVT000304,2025-07-01 11:40:00,ASSET000017,Warning,Medium,Ultrasound Machine has been shut down.
EVT000305,2025-07-01 12:45:00,ASSET000017,Alarm,High,High temperature detected in Ultrasound Machine.
EVT000306,2025-07-01 13:00:00,ASSET000017,Warning,Low,Ultrasound Machine is undergoing scheduled maintenance.
EVT000307,2025-07-01 13:50:00,ASSET000017,Alarm,Medium,Abnormal power consumption detected in Ultrasound Machine.
EVT000308,2025-07-01 14:00:00,ASSET000017,Warning,Low,Ultrasound Machine is undergoing scheduled maintenance.
EVT000309,2025-07-01 14:10:00,ASSET000017,Warning,Medium,Ultrasound Machine has been shut down.
EVT000310,2025-07-01 14:15:00,ASSET000017,Warning,Medium,Ultrasound Machine has been shut down.
EVT000311,2025-07-01 14:25:00,ASSET000017,Warning,Low,Ultrasound Machine is undergoing scheduled maintenance.
EVT000312,2025-07-01 14:50:00,ASSET000017,Warning,Medium,Ultrasound Machine has been shut down.
EVT000313,2025-07-01 15:40:00,ASSET000017,Warning,Low,Ultrasound Machine is undergoing scheduled maintenance.
EVT000314,2025-07-01 08:20:00,ASSET000018,Fault,High,Excessive vibration detected in Ultrasound Machine.
EVT000315,2025-07-01 08:50:00,ASSET000018,Warning,Low,Ultrasound Machine is undergoing scheduled maintenance.
EVT000316,2025-07-01 09:30:00,ASSET000018,Warning,Medium,Ultrasound Machine has been shut down.
EVT000317,2025-07-01 11:10:00,ASSET000018,Warning,Low,Ultrasound Machine is undergoing scheduled maintenance.
EVT000318,2025-07-01 11:15:00,ASSET000018,Warning,Low,Ultrasound Machine is undergoing scheduled maintenance.
EVT000319,2025-07-01 11:40:00,ASSET000018,Warning,Low,Ultrasound Machine is undergoing scheduled maintenance.
EVT000320,2025-07-01 12:15:00,ASSET000018,Warning,Low,Ultrasound Machine is undergoing scheduled maintenance.
EVT000321,2025-07-01 14:25:00,ASSET000018,Warning,Low,Ultrasound Machine is undergoing scheduled maintenance.
EVT000322,2025-07-01 15:20:00,ASSET000018,Warning,Medium,Ultrasound Machine has been shut down.
EVT000323,2025-07-01 15:25:00,ASSET000018,Warning,Medium,Ultrasound Machine has been shut down.
EVT000324,2025-07-01 16:00:00,ASSET000018,Warning,Medium,Ultrasound Machine has been shut down.
EVT000325,2025-07-01 08:05:00,ASSET000019,Warning,Low,CT Scanner is undergoing scheduled maintenance.
EVT000326,2025-07-01 09:10:00,ASSET000019,Warning,Low,CT Scanner is undergoing scheduled maintenance.
EVT000327,2025-07-01 09:15:00,ASSET000019,Warning,Low,CT Scanner is undergoing scheduled maintenance.
EVT000328,2025-07-01 10:00:00,ASSET000019,Warning,Low,CT Scanner is undergoing scheduled maintenance.
EVT000329,2025-07-01 11:35:00,ASSET000019,Warning,Low,CT Scanner is undergoing scheduled maintenance.
EVT000330,2025-07-01 11:55:00,ASSET000019,Warning,Medium,CT Scanner has been shut down.
EVT000331,2025-07-01 12:50:00,ASSET000019,Warning,Low,CT Scanner is undergoing scheduled maintenance.
EVT000332,2025-07-01 14:20:00,ASSET000019,Warning,Low,CT Scanner is undergoing scheduled maintenance.
EVT000333,2025-07-01 14:25:00,ASSET000019,Fault,High,Excessive vibration detected in CT Scanner.
EVT000334,2025-07-01 14:45:00,ASSET000019,Warning,Low,CT Scanner is undergoing scheduled maintenance.
EVT000335,2025-07-01 15:20:00,ASSET000019,Warning,Low,CT Scanner is undergoing scheduled maintenance.
EVT000336,2025-07-01 15:25:00,ASSET000019,Alarm,Medium,Abnormal power consumption detected in CT Scanner.
EVT000337,2025-07-01 15:45:00,ASSET000019,Warning,Low,CT Scanner is undergoing scheduled maintenance.
EVT000338,2025-07-01 16:10:00,ASSET000019,Warning,Low,CT Scanner is undergoing scheduled maintenance.
EVT000339,2025-07-01 09:15:00,ASSET000020,Warning,Medium,ECG Machine has been shut down.
EVT000340,2025-07-01 10:15:00,ASSET000020,Warning,Low,ECG Machine is undergoing scheduled maintenance.
EVT000341,2025-07-01 10:35:00,ASSET000020,Warning,Medium,ECG Machine has been shut down.
EVT000342,2025-07-01 10:45:00,ASSET000020,Warning,Medium,ECG Machine has been shut down.
EVT000343,2025-07-01 11:05:00,ASSET000020,Warning,Low,ECG Machine is undergoing scheduled maintenance.
EVT000344,2025-07-01 11:20:00,ASSET000020,Warning,Medium,ECG Machine has been shut down.
EVT000345,2025-07-01 11:40:00,ASSET000020,Warning,Low,ECG Machine is undergoing scheduled maintenance.
EVT000346,2025-07-01 11:45:00,ASSET000020,Warning,Low,ECG Machine is undergoing scheduled maintenance.
EVT000347,2025-07-01 12:20:00,ASSET000020,Warning,Low,ECG Machine is undergoing scheduled maintenance.
EVT000348,2025-07-01 12:50:00,ASSET000020,Warning,Low,ECG Machine is undergoing scheduled maintenance.
EVT000349,2025-07-01 13:10:00,ASSET000020,Warning,Low,ECG Machine is undergoing scheduled maintenance.
EVT000350,2025-07-01 14:00:00,ASSET000020,Warning,Low,ECG Machine is undergoing scheduled maintenance.
EVT000351,2025-07-01 14:20:00,ASSET000020,Warning,Low,ECG Machine is undergoing scheduled maintenance.
EVT000352,2025-07-01 14:55:00,ASSET000020,Warning,Low,ECG Machine is undergoing scheduled maintenance.
EVT000353,2025-07-01 08:15:00,ASSET000021,Warning,Low,Ventilator is undergoing scheduled maintenance.
EVT000354,2025-07-01 08:20:00,ASSET000021,Warning,Low,Ventilator is undergoing scheduled maintenance.
EVT000355,2025-07-01 08:35:00,ASSET000021,Warning,Low,Ventilator is undergoing scheduled maintenance.
EVT000356,2025-07-01 08:45:00,ASSET000021,Warning,Low,Ventilator is undergoing scheduled maintenance.
EVT000357,2025-07-01 10:00:00,ASSET000021,Warning,Medium,Ventilator has been shut down.
EVT000358,2025-07-01 10:25:00,ASSET000021,Warning,Low,Ventilator is undergoing scheduled maintenance.
EVT000359,2025-07-01 11:10:00,ASSET000021,Warning,Low,Ventilator is undergoing scheduled maintenance.
EVT000360,2025-07-01 11:25:00,ASSET000021,Warning,Low,Ventilator is undergoing scheduled maintenance.
EVT000361,2025-07-01 12:10:00,ASSET000021,Warning,Low,Ventilator is undergoing scheduled maintenance.
EVT000362,2025-07-01 13:15:00,ASSET000021,Warning,Medium,Ventilator has been shut down.
EVT000363,2025-07-01 13:50:00,ASSET000021,Warning,Medium,Ventilator has been shut down.
EVT000364,2025-07-01 14:00:00,ASSET000021,Warning,Low,Ventilator is undergoing scheduled maintenance.
EVT000365,2025-07-01 14:40:00,ASSET000021,Warning,Low,Ventilator is undergoing scheduled maintenance.
EVT000366,2025-07-01 14:45:00,ASSET000021,Warning,Low,Ventilator is undergoing scheduled maintenance.
EVT000367,2025-07-01 08:25:00,ASSET000022,Fault,High,Excessive vibration detected in X-Ray Machine.
EVT000368,2025-07-01 09:30:00,ASSET000022,Warning,Low,X-Ray Machine is undergoing scheduled maintenance.
EVT000369,2025-07-01 09:45:00,ASSET000022,Warning,Low,X-Ray Machine is undergoing scheduled maintenance.
EVT000370,2025-07-01 10:10:00,ASSET000022,Warning,Low,X-Ray Machine is undergoing scheduled maintenance.
EVT000371,2025-07-01 10:15:00,ASSET000022,Warning,Low,X-Ray Machine is undergoing scheduled maintenance.
EVT000372,2025-07-01 10:20:00,ASSET000022,Warning,Medium,X-Ray Machine has been shut down.
EVT000373,2025-07-01 11:05:00,ASSET000022,Warning,Medium,X-Ray Machine has been shut down.
EVT000374,2025-07-01 11:30:00,ASSET000022,Alarm,Medium,Abnormal power consumption detected in X-Ray Machine.
EVT000375,2025-07-01 11:35:00,ASSET000022,Warning,Low,X-Ray Machine is undergoing scheduled maintenance.
EVT000376,2025-07-01 12:25:00,ASSET000022,Warning,Medium,X-Ray Machine has been shut down.
EVT000377,2025-07-01 13:05:00,ASSET000022,Warning,Low,X-Ray Machine is undergoing scheduled maintenance.
EVT000378,2025-07-01 13:50:00,ASSET000022,Warning,Low,X-Ray Machine is undergoing scheduled maintenance.
EVT000379,2025-07-01 14:00:00,ASSET000022,Warning,Low,X-Ray Machine is undergoing scheduled maintenance.
EVT000380,2025-07-01 15:20:00,ASSET000022,Warning,Low,X-Ray Machine is undergoing scheduled maintenance.
EVT000381,2025-07-01 08:15:00,ASSET000023,Warning,Low,Patient Monitor is undergoing scheduled maintenance.
EVT000382,2025-07-01 08:20:00,ASSET000023,Warning,Low,Patient Monitor is undergoing scheduled maintenance.
EVT000383,2025-07-01 08:25:00,ASSET000023,Warning,Medium,Patient Monitor has been shut down.
EVT000384,2025-07-01 08:35:00,ASSET000023,Warning,Medium,Patient Monitor has been shut down.
EVT000385,2025-07-01 09:10:00,ASSET000023,Warning,Low,Patient Monitor is undergoing scheduled maintenance.
EVT000386,2025-07-01 09:50:00,ASSET000023,Warning,Medium,Patient Monitor has been shut down.
EVT000387,2025-07-01 10:35:00,ASSET000023,Warning,Low,Patient Monitor is undergoing scheduled maintenance.
EVT000388,2025-07-01 10:45:00,ASSET000023,Warning,Low,Patient Monitor is undergoing scheduled maintenance.
EVT000389,2025-07-01 11:10:00,ASSET000023,Fault,High,Excessive vibration detected in Patient Monitor.
EVT000390,2025-07-01 11:20:00,ASSET000023,Warning,Low,Patient Monitor is undergoing scheduled maintenance.
EVT000391,2025-07-01 11:30:00,ASSET000023,Warning,Low,Patient Monitor is undergoing scheduled maintenance.
EVT000392,2025-07-01 11:55:00,ASSET000023,Warning,Low,Patient Monitor is undergoing scheduled maintenance.
EVT000393,2025-07-01 12:20:00,ASSET000023,Warning,Low,Patient Monitor is undergoing scheduled maintenance.
EVT000394,2025-07-01 12:25:00,ASSET000023,Warning,Medium,Patient Monitor has been shut down.
EVT000395,2025-07-01 13:10:00,ASSET000023,Warning,Low,Patient Monitor is undergoing scheduled maintenance.
EVT000396,2025-07-01 13:45:00,ASSET000023,Warning,Medium,Patient Monitor has been shut down.
EVT000397,2025-07-01 13:50:00,ASSET000023,Warning,Low,Patient Monitor is undergoing scheduled maintenance.
EVT000398,2025-07-01 14:15:00,ASSET000023,Warning,Low,Patient Monitor is undergoing scheduled maintenance.
EVT000399,2025-07-01 14:25:00,ASSET000023,Alarm,High,High temperature detected in Patient Monitor.
EVT000400,2025-07-01 15:00:00,ASSET000023,Warning,Low,Patient Monitor is undergoing scheduled maintenance.
EVT000401,2025-07-01 15:10:00,ASSET000023,Warning,Low,Patient Monitor is undergoing scheduled maintenance.
EVT000402,2025-07-01 15:35:00,ASSET000023,Alarm,High,High temperature detected in Patient Monitor.
EVT000403,2025-07-01 16:05:00,ASSET000023,Alarm,Medium,Abnormal power consumption detected in Patient Monitor.
EVT000404,2025-07-01 08:00:00,ASSET000024,Alarm,Medium,Abnormal power consumption detected in CT Scanner.
EVT000405,2025-07-01 08:05:00,ASSET000024,Alarm,Medium,Abnormal power consumption detected in CT Scanner.
EVT000406,2025-07-01 08:10:00,ASSET000024,Warning,Medium,CT Scanner has been shut down.
EVT000407,2025-07-01 08:15:00,ASSET000024,Alarm,Medium,Abnormal power consumption detected in CT Scanner.
EVT000408,2025-07-01 08:20:00,ASSET000024,Warning,Medium,CT Scanner has been shut down.
EVT000409,2025-07-01 08:35:00,ASSET000024,Fault,High,Excessive vibration detected in CT Scanner.
EVT000410,2025-07-01 08:45:00,ASSET000024,Warning,Medium,CT Scanner has been shut down.
EVT000411,2025-07-01 08:50:00,ASSET000024,Warning,Low,CT Scanner is undergoing scheduled maintenance.
EVT000412,2025-07-01 09:00:00,ASSET000024,Warning,Medium,CT Scanner has been shut down.
EVT000413,2025-07-01 09:20:00,ASSET000024,Warning,Medium,CT Scanner has been shut down.
EVT000414,2025-07-01 09:30:00,ASSET000024,Alarm,Medium,Abnormal power consumption detected in CT Scanner.
EVT000415,2025-07-01 09:40:00,ASSET000024,Alarm,Medium,Abnormal power consumption detected in CT Scanner.
EVT000416,2025-07-01 09:45:00,ASSET000024,Warning,Medium,CT Scanner has been shut down.
EVT000417,2025-07-01 10:20:00,ASSET000024,Alarm,Medium,Abnormal power consumption detected in CT Scanner.
EVT000418,2025-07-01 10:25:00,ASSET000024,Alarm,Medium,Abnormal power consumption detected in CT Scanner.
EVT000419,2025-07-01 10:35:00,ASSET000024,Alarm,Medium,Abnormal power consumption detected in CT Scanner.
EVT000420,2025-07-01 10:50:00,ASSET000024,Alarm,Medium,Abnormal power consumption detected in CT Scanner.
EVT000421,2025-07-01 10:55:00,ASSET000024,Warning,Medium,CT Scanner has been shut down.
EVT000422,2025-07-01 11:00:00,ASSET000024,Fault,High,Excessive vibration detected in CT Scanner.
EVT000423,2025-07-01 11:05:00,ASSET000024,Alarm,Medium,Abnormal power consumption detected in CT Scanner.
EVT000424,2025-07-01 11:10:00,ASSET000024,Warning,Low,CT Scanner is undergoing scheduled maintenance.
EVT000425,2025-07-01 11:25:00,ASSET000024,Alarm,Medium,Abnormal power consumption detected in CT Scanner.
EVT000426,2025-07-01 11:40:00,ASSET000024,Warning,Low,CT Scanner is undergoing scheduled maintenance.
EVT000427,2025-07-01 12:00:00,ASSET000024,Alarm,Medium,Abnormal power consumption detected in CT Scanner.
EVT000428,2025-07-01 12:20:00,ASSET000024,Alarm,Medium,Abnormal power consumption detected in CT Scanner.
EVT000429,2025-07-01 12:25:00,ASSET000024,Warning,Low,CT Scanner is undergoing scheduled maintenance.
EVT000430,2025-07-01 12:30:00,ASSET000024,Alarm,Medium,Abnormal power consumption detected in CT Scanner.
EVT000431,2025-07-01 12:50:00,ASSET000024,Alarm,Medium,Abnormal power consumption detected in CT Scanner.
EVT000432,2025-07-01 12:55:00,ASSET000024,Alarm,Medium,Abnormal power consumption detected in CT Scanner.
EVT000433,2025-07-01 13:15:00,ASSET000024,Warning,Low,CT Scanner is undergoing scheduled maintenance.
EVT000434,2025-07-01 13:30:00,ASSET000024,Warning,Low,CT Scanner is undergoing scheduled maintenance.
EVT000435,2025-07-01 13:35:00,ASSET000024,Warning,Medium,CT Scanner has been shut down.
EVT000436,2025-07-01 13:40:00,ASSET000024,Alarm,Medium,Abnormal power consumption detected in CT Scanner.
EVT000437,2025-07-01 13:45:00,ASSET000024,Alarm,Medium,Abnormal power consumption detected in CT Scanner.
EVT000438,2025-07-01 13:50:00,ASSET000024,Warning,Medium,CT Scanner has been shut down.
EVT000439,2025-07-01 13:55:00,ASSET000024,Alarm,Medium,Abnormal power consumption detected in CT Scanner.
EVT000440,2025-07-01 14:00:00,ASSET000024,Alarm,Medium,Abnormal power consumption detected in CT Scanner.
EVT000441,2025-07-01 14:45:00,ASSET000024,Warning,Medium,CT Scanner has been shut down.
EVT000442,2025-07-01 15:05:00,ASSET000024,Alarm,Medium,Abnormal power consumption detected in CT Scanner.
EVT000443,2025-07-01 15:20:00,ASSET000024,Alarm,Medium,Abnormal power consumption detected in CT Scanner.
EVT000444,2025-07-01 15:25:00,ASSET000024,Alarm,Medium,Abnormal power consumption detected in CT Scanner.
EVT000445,2025-07-01 15:30:00,ASSET000024,Alarm,Medium,Abnormal power consumption detected in CT Scanner.
EVT000446,2025-07-01 15:45:00,ASSET000024,Alarm,Medium,Abnormal power consumption detected in CT Scanner.
EVT000447,2025-07-01 16:00:00,ASSET000024,Alarm,Medium,Abnormal power consumption detected in CT Scanner.
EVT000448,2025-07-01 16:15:00,ASSET000024,Alarm,Medium,Abnormal power consumption detected in CT Scanner.
EVT000449,2025-07-01 08:00:00,ASSET000025,Warning,Medium,MRI Scanner has been shut down.
EVT000450,2025-07-01 08:35:00,ASSET000025,Alarm,Medium,Abnormal power consumption detected in MRI Scanner.
